0,Model_0,Model_1,Average
GO:0007119,0.0,0.0,0.0
GO:0015131,0.0,0.0,0.0
GO:0048254,0.0,0.0,0.0
GO:0019543,0.0,0.0,0.0
GO:0052636,0.0,0.0,0.0
GO:0004031,0.0,0.0,0.0
GO:0018117,0.0,0.0,0.0
GO:0071782,0.0,0.0,0.0
GO:0046208,0.0,1.2431164435298482e-18,6.215582217649241e-19
GO:0000132,0.0,0.0,0.0
GO:0000301,0.0,0.0,0.0
GO:0010309,0.0,0.0,0.0
GO:0016432,0.0,0.0015261524824915966,0.0007630762412457983
GO:0016795,0.0,0.0,0.0
GO:0051670,0.0,0.0,0.0
GO:2001032,0.0,0.0,0.0
GO:0004516,0.0,0.0,0.0
GO:0050708,0.0,0.0,0.0
GO:0046177,0.0003180154386982222,9.019892091724225e-05,0.00020410717980773224
GO:0004319,0.0,0.0,0.0
GO:0052734,0.0,0.0,0.0
GO:0006424,0.0,5.980901943429481e-05,2.9904509717147403e-05
GO:0005980,0.0,0.0007849564734517604,0.0003924782367258802
GO:0051170,0.0,0.0,0.0
GO:0032147,0.0,1.2501312202623075e-18,6.250656101311538e-19
GO:0004519,0.0,0.0,0.0
GO:0071247,0.0,0.0,0.0
GO:0051082,0.0,0.00024066946112881373,0.00012033473056440687
GO:0001193,0.0,0.0,0.0
GO:0004332,0.0,2.587892801975881e-05,1.2939464009879405e-05
GO:0015979,0.0,0.0,0.0
GO:0030132,0.0,0.0,0.0
GO:0004141,0.0,0.0,0.0
GO:0008829,0.0,0.0,0.0
GO:0015209,0.0008104619730657793,2.1563351807397826e-06,0.0004063091541232595
GO:0052904,0.0,0.0,0.0
GO:0042883,0.0,5.7540513463664925e-05,2.8770256731832463e-05
GO:0070694,0.0,0.0,0.0
GO:0008967,0.0,0.00027603508138596795,0.00013801754069298397
GO:0071931,0.0,0.0,0.0
GO:0016586,0.0,0.0,0.0
GO:0002948,0.0,0.0,0.0
GO:0006488,0.0,0.00015193275779595044,7.596637889797522e-05
GO:0001181,0.0,0.0,0.0
GO:0050570,0.0,0.0,0.0
GO:0032006,0.0,0.0,0.0
GO:0043897,0.0,0.0,0.0
GO:0008478,0.0005525440335824401,0.0011776770737272578,0.000865110553654849
GO:0052855,0.0,0.0,0.0
GO:0000105,0.0,0.0,0.0
GO:2000221,0.0,0.0,0.0
GO:0019210,0.0,0.0,0.0
GO:0047553,0.002371279810556919,0.0,0.0011856399052784595
GO:0097272,0.0,0.0,0.0
GO:0043161,0.0,0.0,0.0
GO:0140466,0.0,0.0,0.0
GO:1990328,0.0,0.0,0.0
GO:0000210,0.0,1.8449585960592647e-18,9.224792980296323e-19
GO:0100002,0.0,0.0,0.0
GO:0071563,0.0,0.0,0.0
GO:0010126,0.0,0.0006513717116548212,0.0003256858558274106
GO:0043531,0.0,0.0,0.0
GO:0015153,0.0,0.00012425201073659742,6.212600536829871e-05
GO:0014065,0.0,0.0,0.0
GO:0071951,0.0,0.001002313427089845,0.0005011567135449225
GO:0003400,0.0,0.0,0.0
GO:0031097,0.0,0.0,0.0
GO:0030632,0.0,0.0,0.0
GO:0070623,0.0,0.0,0.0
GO:0008854,0.0,0.0,0.0
GO:0033673,0.0,0.0,0.0
GO:0009654,0.0,0.0,0.0
GO:0102478,0.0,0.0,0.0
GO:0046713,0.0,0.0,0.0
GO:1903457,0.0,0.0,0.0
GO:0019144,0.0,0.0,0.0
GO:0055087,0.0,0.0,0.0
GO:1900050,0.0,0.0,0.0
GO:0016979,0.0,0.0,0.0
GO:0044781,0.0,2.0025297926838845e-05,1.0012648963419422e-05
GO:0010944,0.0,0.0,0.0
GO:0000276,0.0,1.0320280335197233e-18,5.160140167598616e-19
GO:0006865,0.002250651318177925,0.0,0.0011253256590889626
GO:0000436,0.0,0.0,0.0
GO:0030270,0.0,0.0,0.0
GO:0006015,0.0,0.0002105804523575957,0.00010529022617879785
GO:0019281,0.0,0.0004348731948303223,0.00021743659741516115
GO:0019120,0.0,0.0,0.0
GO:0102752,0.0,0.0005372794341121289,0.00026863971705606447
GO:0016628,0.0,0.0005784232786063871,0.00028921163930319355
GO:0051654,0.0,0.0,0.0
GO:0004589,0.0,0.0,0.0
GO:2000617,0.0,0.0,0.0
GO:0033100,0.0,0.0,0.0
GO:0008907,0.0,0.0,0.0
GO:0043240,0.0,0.0,0.0
GO:0006548,0.0,0.0,0.0
GO:0051479,0.0,0.00045613346137817005,0.00022806673068908502
GO:0008986,0.0,0.0002954880375384492,0.0001477440187692246
GO:0047100,0.0,0.0,0.0
GO:0061982,0.0,0.0,0.0
GO:0022877,0.0,0.0,0.0
GO:0045278,0.0008608466612460287,0.0004183778977971846,0.0006396122795216066
GO:0012508,0.0,0.0,0.0
GO:0071732,0.0,0.0,0.0
GO:0019475,0.0015836311394259895,0.0,0.0007918155697129947
GO:0061133,0.0,0.0,0.0
GO:0004659,0.0,0.0,0.0
GO:0043858,0.0,0.0,0.0
GO:0000425,0.0,0.0,0.0
GO:0070930,0.0,0.0,0.0
GO:0004809,0.0,0.00021761294312313054,0.00010880647156156527
GO:0019787,0.0,0.0,0.0
GO:0097255,0.0,0.0,0.0
GO:0008289,0.0,0.0,0.0
GO:0009082,0.0,0.0003083364429279778,0.0001541682214639889
GO:0047937,0.0,0.0,0.0
GO:0046580,0.0,0.0,0.0
GO:1990814,0.0,0.0,0.0
GO:0061711,0.0,0.0,0.0
GO:0016705,0.0,0.0,0.0
GO:0070084,0.0,0.0007036132380957077,0.00035180661904785386
GO:0051278,0.0,0.0,0.0
GO:1904931,0.0,0.0,0.0
GO:0031160,0.0,0.0,0.0
GO:0102335,0.0,0.0,0.0
GO:0030695,0.0,0.0,0.0
GO:0007020,0.0,3.582890284463627e-19,1.7914451422318135e-19
GO:0004341,0.0,0.0,0.0
GO:0043974,0.0,0.0,0.0
GO:0009051,0.0,8.197783910371334e-05,4.098891955185667e-05
GO:0050129,0.0,0.0,0.0
GO:0051453,0.0,0.0,0.0
GO:0000403,0.0,0.0,0.0
GO:0051300,0.0,0.0,0.0
GO:0019178,0.0,0.0,0.0
GO:0047711,0.0,0.0,0.0
GO:0008324,0.0026699822604570665,0.0,0.0013349911302285333
GO:0046029,0.0,0.0,0.0
GO:0016984,0.0,0.0009768200450829031,0.0004884100225414516
GO:0008301,0.0,0.0,0.0
GO:0000464,0.0,0.0,0.0
GO:0016692,0.0025109010329175618,0.0006719141274098718,0.0015914075801637167
GO:0030466,0.0,0.0,0.0
GO:0033958,0.0,0.0,0.0
GO:1905561,0.0,0.0,0.0
GO:0031105,0.0,0.0,0.0
GO:1901673,0.0,0.0,0.0
GO:0009697,0.0,0.0,0.0
GO:0106335,0.0,0.0,0.0
GO:0032436,0.0,0.0,0.0
GO:0047465,0.0,0.0007644171355625361,0.00038220856778126806
GO:0031921,0.0,0.0,0.0
GO:0032027,0.0,0.0,0.0
GO:0000794,0.0,0.0,0.0
GO:0071244,0.0,1.4456426505874109e-18,7.228213252937054e-19
GO:0004849,0.0,0.0,0.0
GO:0017196,0.0,0.0,0.0
GO:0035437,0.0,0.0,0.0
GO:0031087,0.0,0.0,0.0
GO:0030599,0.0,0.00019885907118753093,9.942953559376546e-05
GO:0003684,0.0,0.0002947339833076993,0.00014736699165384965
GO:0051601,0.0,0.0,0.0
GO:1901858,0.0,0.0,0.0
GO:0047753,0.0,0.0006505606336282996,0.0003252803168141498
GO:0006069,0.0,0.0005428973346461203,0.0002714486673230601
GO:0046688,0.0,0.0,0.0
GO:0046495,0.0,0.0,0.0
GO:0000973,0.0,0.0,0.0
GO:0047661,0.0,0.0,0.0
GO:0031201,0.0,0.0,0.0
GO:0050281,0.0,0.0,0.0
GO:0031371,0.0,0.0,0.0
GO:0000083,0.0,0.0,0.0
GO:0046523,0.0,0.0,0.0
GO:0019647,0.0,0.0,0.0
GO:0003917,0.0,0.0,0.0
GO:0031494,0.0,0.0,0.0
GO:0042736,0.0,0.0,0.0
GO:0031515,0.0,0.0006661425096031066,0.0003330712548015533
GO:0042764,0.0,0.0,0.0
GO:0007264,0.0,2.9566677768623216e-19,1.4783338884311608e-19
GO:0000225,0.0,0.0,0.0
GO:1901682,0.0,0.0,0.0
GO:0004608,0.0,0.0,0.0
GO:0004168,0.0,0.0,0.0
GO:0061987,0.0,0.0,0.0
GO:0031251,0.0,0.0,0.0
GO:0043828,0.0014147300748874735,0.0,0.0007073650374437368
GO:0097110,0.0,0.0,0.0
GO:0044182,0.0,0.0,0.0
GO:0018578,0.0,0.0,0.0
GO:0000736,0.0,0.0,0.0
GO:0005347,0.0,0.0,0.0
GO:0047555,0.0,0.0,0.0
GO:0043604,0.0,0.0006945364002749162,0.0003472682001374581
GO:0030697,0.0,9.753359757055638e-05,4.876679878527819e-05
GO:0019301,0.0,0.0,0.0
GO:0071013,0.0,0.0,0.0
GO:0046356,0.0,0.0,0.0
GO:0008955,0.0,0.0006624308137949882,0.0003312154068974941
GO:0005762,0.0,0.0,0.0
GO:0070649,0.0,0.0,0.0
GO:0009338,0.0,0.00048426156652628226,0.00024213078326314113
GO:0005093,0.0,0.0,0.0
GO:0008770,0.0,0.0,0.0
GO:0001164,0.0,0.0,0.0
GO:1990344,0.0,0.0,0.0
GO:1902280,0.0,0.0,0.0
GO:0061473,0.0,0.0,0.0
GO:0004776,0.0,0.0,0.0
GO:0002107,0.0,0.0,0.0
GO:0008725,0.0,0.0,0.0
GO:0032212,0.0,0.0,0.0
GO:0061578,0.0,0.0,0.0
GO:0098781,0.0,0.0,0.0
GO:0030612,0.0,0.0,0.0
GO:0043539,0.0,0.0,0.0
GO:0000298,0.0,0.0,0.0
GO:0045809,0.0,0.0,0.0
GO:0005849,0.0,0.0,0.0
GO:0030312,0.0,0.0,0.0
GO:0008121,0.0,0.00025710372575786565,0.00012855186287893283
GO:0031250,0.0,0.0,0.0
GO:0080182,0.0,0.0,0.0
GO:0061809,0.0,0.0,0.0
GO:0047360,0.0,0.00032193086115497107,0.00016096543057748553
GO:0033180,0.0,0.0,0.0
GO:0015276,0.0,0.0,0.0
GO:0030001,0.0,1.9097018115325433e-18,9.548509057662716e-19
GO:0004378,0.0,0.0,0.0
GO:0046983,0.0,0.0,0.0
GO:0009898,4.866442479855994e-18,0.0001970622863683071,9.853114318415599e-05
GO:0004517,0.0,0.0,0.0
GO:0019305,0.0,8.182186583938828e-05,4.091093291969414e-05
GO:0031397,0.0,0.0,0.0
GO:0006891,0.0,0.0,0.0
GO:0001694,0.0,0.0,0.0
GO:0032154,0.0,0.0,0.0
GO:0005828,0.0,0.0,0.0
GO:0045862,0.0,0.0015035803910634074,0.0007517901955317037
GO:0004643,0.0,0.0,0.0
GO:0030134,0.0,0.0,0.0
GO:0016682,0.0,0.0,0.0
GO:0006163,0.0,0.0,0.0
GO:0000776,0.0,0.0,0.0
GO:0005460,0.0,0.0,0.0
GO:0006308,0.0,1.7540065557441706e-05,8.770032778720853e-06
GO:0007114,0.0,0.0,0.0
GO:0008689,0.0,0.0,0.0
GO:1904377,0.0,0.0,0.0
GO:0047559,0.0,0.0,0.0
GO:0006525,0.0,0.0,0.0
GO:0008559,0.0,0.0,0.0
GO:0000717,0.0,0.0,0.0
GO:0070134,0.0,0.0,0.0
GO:0034450,0.0,0.0,0.0
GO:0043971,0.0,0.0,0.0
GO:0070847,0.0,0.0,0.0
GO:0045740,0.0,0.0,0.0
GO:0009651,0.0,0.0,0.0
GO:0046951,0.0,0.0,0.0
GO:1990734,0.0,0.0,0.0
GO:0004414,0.0,0.0001379348727091338,6.89674363545669e-05
GO:0050524,0.0,0.0,0.0
GO:0000815,0.0,0.0,0.0
GO:0006096,0.0,8.753114538904454e-05,4.376557269452227e-05
GO:0007232,0.0,0.0,0.0
GO:0016407,0.0,0.0,0.0
GO:0097080,0.0,0.0,0.0
GO:1901352,0.0,0.0,0.0
GO:0051383,0.0,0.0,0.0
GO:0004856,0.0,0.0,0.0
GO:0009295,0.0,7.501887419525029e-05,3.7509437097625146e-05
GO:1902021,0.0,0.0,0.0
GO:0061912,0.0,0.0,0.0
GO:0015211,0.0,0.0,0.0
GO:1900399,0.0,0.0,0.0
GO:0016760,0.0,0.0,0.0
GO:0016861,0.0,0.0,0.0
GO:0006487,0.0,0.0,0.0
GO:0070401,0.0016066224093264233,0.0013168208001832396,0.0014617216047548313
GO:0051256,0.0,0.0,0.0
GO:0045140,0.0,0.0,0.0
GO:0047244,0.0010923094876881855,6.509929189198222e-05,0.0005787043897900839
GO:0009030,0.0,0.00047267359592001543,0.00023633679796000772
GO:0050480,0.0018521343738495664,0.0007753733273273329,0.0013137538505884497
GO:0050421,0.0,0.00011477850925787042,5.738925462893521e-05
GO:0006120,0.0,0.0,0.0
GO:1904547,0.0,0.0,0.0
GO:0009389,0.0,0.00021091853301444014,0.00010545926650722007
GO:0030894,0.0,8.106634803956102e-05,4.053317401978051e-05
GO:0061685,0.0,0.0,0.0
GO:0007041,0.0,0.0,0.0
GO:1902927,0.0,0.0,0.0
GO:0030692,0.0,0.0,0.0
GO:0000917,0.0,2.4484130790150635e-06,1.2242065395075317e-06
GO:0090071,0.0,0.0,0.0
GO:0071268,0.0,0.0001643871218018129,8.219356090090645e-05
GO:0015762,0.0,0.0,0.0
GO:0006595,0.0,0.0,0.0
GO:0050308,0.0,0.00015526008852318092,7.763004426159046e-05
GO:0052655,0.0014292035398230098,0.00035435774916305654,0.0008917806444930332
GO:1990451,0.0,0.0,0.0
GO:0008812,0.0,0.0,0.0
GO:0070476,0.0,0.0,0.0
GO:0009975,0.0,0.0,0.0
GO:0030253,0.0,0.0,0.0
GO:0036356,0.0,0.0,0.0
GO:0015495,0.0,0.0,0.0
GO:0052381,0.0,0.0011493317439783845,0.0005746658719891923
GO:1902413,0.0,0.0,0.0
GO:0006657,0.0,0.0,0.0
GO:0032377,0.0,0.0,0.0
GO:0004053,0.0,0.0001556318507750426,7.78159253875213e-05
GO:0042245,0.0,0.0,0.0
GO:0018013,0.0,0.0,0.0
GO:0004711,0.0,0.0,0.0
GO:0036149,0.0,0.0,0.0
GO:0018493,0.0,0.0,0.0
GO:0031023,0.0,0.0,0.0
GO:0048288,0.0,0.0,0.0
GO:0000023,0.0,0.0,0.0
GO:0033204,0.0,0.0,0.0
GO:0008798,0.0,0.0,0.0
GO:0035597,0.0,0.0,0.0
GO:0003727,0.0,3.7615920229672896e-19,1.8807960114836448e-19
GO:0031419,0.0,0.0,0.0
GO:0003837,0.0,0.0,0.0
GO:0033940,0.0,0.0001563520451409394,7.81760225704697e-05
GO:0000274,0.0,0.0,0.0
GO:0004578,0.0,0.0,0.0
GO:0004144,0.0,0.0,0.0
GO:1902953,0.0,0.0,0.0
GO:0009584,0.0,0.0,0.0
GO:1990317,0.0,0.0,0.0
GO:0034272,0.0,0.0,0.0
GO:0052911,0.0,2.427263416073029e-06,1.2136317080365145e-06
GO:0001731,0.0,0.0002341488207569457,0.00011707441037847285
GO:1900832,0.0,0.0,0.0
GO:0008803,0.0,0.0,0.0
GO:0008118,0.0,0.0,0.0
GO:1905329,0.0,0.0,0.0
GO:0042121,0.007878855660187424,0.00028801427696568683,0.004083434968576555
GO:0030989,0.0,0.0,0.0
GO:0016990,0.0,0.0,0.0
GO:0005261,0.0,0.0,0.0
GO:0008564,0.002687849729064917,0.0,0.0013439248645324585
GO:0070583,0.0,0.0,0.0
GO:0034511,0.0011807126617709098,0.0,0.0005903563308854549
GO:0071766,0.0,0.0,0.0
GO:0009067,0.0,0.0,0.0
GO:0035650,0.0,0.0,0.0
GO:0015078,0.0,0.0012499142716099379,0.0006249571358049689
GO:0003987,0.0,0.0001317559187232838,6.58779593616419e-05
GO:0043625,0.0,0.0,0.0
GO:0070940,0.0,0.0,0.0
GO:0140223,0.0,0.0,0.0
GO:0009675,0.0,0.0,0.0
GO:0047386,0.0,0.0,0.0
GO:0043917,0.0,0.0,0.0
GO:0006062,0.0,0.0,0.0
GO:0140098,0.002878479896069162,0.0003361036061399648,0.0016072917511045636
GO:0015191,0.0,0.0,0.0
GO:0010629,0.0,0.0,0.0
GO:0008865,0.0,0.0007386018970142766,0.0003693009485071383
GO:0008465,0.0,0.00019649264845617628,9.824632422808814e-05
GO:0000429,0.0,0.0,0.0
GO:0061412,0.0,0.0,0.0
GO:0045254,0.0,0.0,0.0
GO:0042907,0.0,0.0,0.0
GO:0098799,0.0,0.0,0.0
GO:0070485,0.0,0.0,0.0
GO:0042538,0.0,0.0,0.0
GO:0004582,0.0,2.470522151171115e-06,1.2352610755855575e-06
GO:0004385,0.0,0.0,0.0
GO:0004827,0.0,0.0,0.0
GO:1900208,0.0,0.0,0.0
GO:0006788,0.0,0.0002739006322130958,0.0001369503161065479
GO:0006404,0.0,0.0,0.0
GO:0006882,0.0,0.0,0.0
GO:0016813,0.0,0.0,0.0
GO:0050922,0.0,0.0,0.0
GO:0010774,0.0,0.0,0.0
GO:0004039,0.0,3.6719958458229496e-05,1.8359979229114748e-05
GO:0106029,0.0,0.0,0.0
GO:0070193,0.0,0.0,0.0
GO:0000253,0.0,0.0,0.0
GO:0032204,0.0,0.0,0.0
GO:0008107,0.0,0.0,0.0
GO:0008768,0.0,0.00018772235812471958,9.386117906235979e-05
GO:0009314,0.0,0.00034332477245311346,0.00017166238622655673
GO:0019309,0.0,0.0,0.0
GO:0008080,0.0,0.0,0.0
GO:0016838,0.0,0.00034590747330960766,0.00017295373665480383
GO:0002131,0.0,0.0,0.0
GO:0006190,0.0,0.0,0.0
GO:1990166,0.0,0.0,0.0
GO:0046961,0.0,0.0,0.0
GO:0006995,0.0,0.0,0.0
GO:0015333,0.0,0.0,0.0
GO:0047689,0.0,0.0005498392534750677,0.0002749196267375339
GO:0009451,0.0,0.0,0.0
GO:0070189,0.0,0.0,0.0
GO:0015917,0.0,0.0,0.0
GO:0005290,0.0,0.0,0.0
GO:0046912,0.0,0.0008283254664780925,0.00041416273323904623
GO:2000238,0.0,0.0,0.0
GO:0009228,0.0,8.563708258680577e-05,4.2818541293402884e-05
GO:0004457,0.0,0.0,0.0
GO:0003953,0.0,0.0006847027439525004,0.0003423513719762502
GO:0071590,0.0,0.0,0.0
GO:0008912,0.0,0.0,0.0
GO:0033116,0.0,0.0,0.0
GO:0005085,0.0,0.0006322049811538947,0.00031610249057694735
GO:0019103,0.0,0.0,0.0
GO:0046540,0.0,0.0,0.0
GO:0034618,0.0,0.0,0.0
GO:0006367,0.0,0.0,0.0
GO:0006278,0.0,0.0,0.0
GO:0070310,0.0,0.0,0.0
GO:0006547,0.0,0.00040968801113919917,0.00020484400556959958
GO:0004136,0.0,0.0,0.0
GO:0017125,0.0,0.0,0.0
GO:0016856,0.0,0.0,0.0
GO:1990453,0.0,0.0,0.0
GO:0070042,0.0,0.0,0.0
GO:0008574,0.0,0.0,0.0
GO:0000096,0.0,0.0,0.0
GO:0051973,0.0,0.0,0.0
GO:0048279,0.0,0.0,0.0
GO:0003957,0.0,2.605064666679101e-19,1.3025323333395506e-19
GO:0047933,0.0,0.0,0.0
GO:0044284,0.0,0.0,0.0
GO:0016434,0.0,0.00012916499139901458,6.458249569950729e-05
GO:0008922,0.0,0.0005035693264932718,0.0002517846632466359
GO:0030378,0.0,0.0,0.0
GO:0071483,0.0,0.0,0.0
GO:0046969,0.0,0.0,0.0
GO:0004583,0.0,0.0,0.0
GO:0016031,0.0,0.0,0.0
GO:0000979,0.0,0.0,0.0
GO:0015707,0.0,0.0,0.0
GO:0005824,0.0,0.0,0.0
GO:0080132,0.0,0.0,0.0
GO:0030789,0.0,0.0,0.0
GO:0031398,0.0,0.0,0.0
GO:0031072,0.0,0.0,0.0
GO:0033557,0.0,0.0,0.0
GO:0016799,0.0,0.0,0.0
GO:0016788,7.099351221681764e-18,0.00012538565363507564,6.269282681754137e-05
GO:0106098,0.0,0.0,0.0
GO:0004198,0.0,0.0003146149092235356,0.0001573074546117678
GO:0032040,0.0,0.0,0.0
GO:0071169,0.0,0.0,0.0
GO:0061429,0.0,0.0,0.0
GO:0033106,0.0,0.0,0.0
GO:0031065,0.0,0.0,0.0
GO:0032934,0.0,0.0,0.0
GO:0006428,0.0,0.0,0.0
GO:0008784,0.0,0.00013341940440875338,6.670970220437669e-05
GO:0000213,0.0021375192645113074,0.0,0.0010687596322556537
GO:0051908,0.0,0.0,0.0
GO:0000294,0.0,0.0,0.0
GO:0004370,0.0,0.0,0.0
GO:0044379,0.0,0.0,0.0
GO:0070126,0.0,0.0,0.0
GO:0008171,0.0,0.0,0.0
GO:0000735,0.0,0.0,0.0
GO:1902275,0.0,0.0,0.0
GO:0043781,0.0,0.0,0.0
GO:0008360,0.0,0.0,0.0
GO:0004068,0.0,6.674844005979278e-05,3.337422002989639e-05
GO:0018506,0.0,0.0,0.0
GO:0019135,0.0,0.0,0.0
GO:0005633,0.0,0.0,0.0
GO:1904902,0.0,0.0,0.0
GO:0005338,0.0,0.0,0.0
GO:0035368,0.0,0.0,0.0
GO:0034084,0.0,0.0,0.0
GO:0008697,0.0,0.0,0.0
GO:0034079,0.0,0.0,0.0
GO:0019629,0.0,0.0,0.0
GO:0061015,0.0,0.0,0.0
GO:0070130,0.0,0.0,0.0
GO:0034200,0.0,0.00041593264564674135,0.00020796632282337068
GO:0047488,0.0,0.0004363802748752741,0.00021819013743763706
GO:0015019,0.0,0.0,0.0
GO:0015628,0.0009518005417982364,0.00012043722609254342,0.0005361188839453899
GO:0070776,0.0,0.0,0.0
GO:0004424,0.0,0.0,0.0
GO:0008237,0.0,0.0,0.0
GO:0004072,0.0,0.00020064881108173326,0.00010032440554086663
GO:0045003,0.0,0.0,0.0
GO:0045719,0.0,0.0,0.0
GO:0008190,0.0,0.0,0.0
GO:0008823,0.0,0.0,0.0
GO:0102148,0.0,0.0006447521742268567,0.0003223760871134284
GO:0042953,0.0,0.0,0.0
GO:0009366,0.0,0.00046772265011768473,0.00023386132505884237
GO:0015814,0.0,0.0,0.0
GO:0003870,0.0,0.0,0.0
GO:0097752,0.0,0.0,0.0
GO:0042292,0.0,0.0,0.0
GO:0043101,0.0,0.0,0.0
GO:0005034,0.0,0.0,0.0
GO:0008017,0.0,0.0,0.0
GO:0010947,0.0,0.0,0.0
GO:0106350,0.0,0.0,0.0
GO:0046025,0.0,7.038194614899248e-05,3.519097307449624e-05
GO:0050286,0.0,0.0,0.0
GO:0016652,0.0,0.0,0.0
GO:0015485,0.0,0.0,0.0
GO:0004514,0.0,0.0,0.0
GO:0004077,0.0,0.0,0.0
GO:0034775,0.0,0.0,0.0
GO:0070316,0.0,0.0,0.0
GO:2001034,0.0,0.0,0.0
GO:0009435,0.0,0.0,0.0
GO:0030130,0.0,0.0,0.0
GO:0006886,0.0,0.0,0.0
GO:0006813,0.0,0.0,0.0
GO:0071036,0.0,0.0,0.0
GO:0016810,0.0,0.0,0.0
GO:0009301,0.0,0.0,0.0
GO:1905347,0.0,0.0,0.0
GO:0031124,0.0,0.0,0.0
GO:0043066,0.0,0.0,0.0
GO:0090307,0.0,0.0,0.0
GO:0070990,0.0,0.0,0.0
GO:0070096,0.0,0.0,0.0
GO:0043093,0.0,0.0,0.0
GO:0033819,0.0,0.001277785430629048,0.000638892715314524
GO:0008815,0.005726005413366343,0.006047119590717805,0.005886562502042074
GO:0061136,0.0,0.0,0.0
GO:0071074,0.0,0.0,0.0
GO:0070814,0.0,0.000171554602602693,8.57773013013465e-05
GO:0008859,0.0,0.0,0.0
GO:0008673,0.0,0.0,0.0
GO:0007213,0.0,0.0,0.0
GO:2000218,0.0,0.0,0.0
GO:0061632,0.0,0.0,0.0
GO:0043039,0.0,0.0,0.0
GO:0015074,0.0,0.0,0.0
GO:0071243,0.0,0.0,0.0
GO:0004846,0.0,8.075523938856131e-05,4.0377619694280655e-05
GO:0030234,0.0,0.0003493150684931508,0.0001746575342465754
GO:0031532,0.0,0.0,0.0
GO:0047702,0.0,0.0,0.0
GO:0106399,0.0,0.0,0.0
GO:0008861,0.0,0.0002541329599996618,0.0001270664799998309
GO:0000836,0.0,0.0,0.0
GO:0003843,0.0,0.0,0.0
GO:0008688,0.0,0.0,0.0
GO:0018545,0.0010485762821549904,0.0,0.0005242881410774952
GO:0004456,0.0,0.0,0.0
GO:0000813,0.0,0.0,0.0
GO:1900081,0.0,0.0,0.0
GO:1990481,0.0,0.0,0.0
GO:1990423,0.0,5.713972457526025e-19,2.8569862287630127e-19
GO:0006078,0.0,0.0,0.0
GO:0005324,0.0,0.0,0.0
GO:0008782,0.0,0.0,0.0
GO:0008242,0.0,0.0,0.0
GO:0016855,0.0,0.0,0.0
GO:0015627,0.0,5.2349970861174105e-05,2.6174985430587052e-05
GO:0050532,0.0,5.094464210779713e-19,2.5472321053898566e-19
GO:0042834,0.0,0.00022728501621237132,0.00011364250810618566
GO:0110155,0.0,0.0,0.0
GO:0016180,0.0,0.0,0.0
GO:0106366,0.0,0.0,0.0
GO:0043614,0.0,0.0,0.0
GO:1901799,0.0,0.0,0.0
GO:0006518,0.0,0.002971174803042244,0.001485587401521122
GO:0004401,0.0,0.00013947270402778054,6.973635201389027e-05
GO:0047124,0.0,0.0,0.0
GO:1990466,0.0,0.0,0.0
GO:0009253,0.0,3.371537706071284e-05,1.685768853035642e-05
GO:0070979,0.0,0.0,0.0
GO:0043177,0.0,0.0,0.0
GO:0016742,0.0,0.0,0.0
GO:0046026,0.0,0.0,0.0
GO:0047669,0.0,0.0004924114820445171,0.0002462057410222586
GO:0019552,0.0,0.0,0.0
GO:0070224,0.0,0.0,0.0
GO:0015780,0.0,0.0,0.0
GO:0071894,0.0,0.0,0.0
GO:0098713,0.0,0.0,0.0
GO:0004059,0.0,0.0,0.0
GO:0030870,0.0,0.0,0.0
GO:0120213,0.0,0.0,0.0
GO:0044772,0.0,5.507495894570245e-19,2.7537479472851227e-19
GO:0045142,0.0,0.0,0.0
GO:0071139,0.0,0.0,0.0
GO:0140663,0.0,0.0,0.0
GO:0004828,0.0,0.0,0.0
GO:0006105,0.0,0.0,0.0
GO:0030658,0.0,0.0,0.0
GO:0035375,0.0,0.0,0.0
GO:0009745,0.0,0.0,0.0
GO:0008398,0.0,0.0,0.0
GO:0009026,0.0,0.0005721169657145523,0.00028605848285727614
GO:0019781,0.0,0.0,0.0
GO:0048203,0.0,0.0,0.0
GO:0097367,0.0,0.00018643236320425258,9.321618160212629e-05
GO:0003796,0.0,0.0007563927921301301,0.00037819639606506504
GO:0005789,0.0,0.0,0.0
GO:0005853,0.0,0.0,0.0
GO:0006616,0.0,6.41867511522573e-19,3.209337557612865e-19
GO:0030412,0.001402973714906695,0.0016457195008495486,0.0015243466078781217
GO:0030951,0.0,0.0,0.0
GO:0000373,0.0,0.0,0.0
GO:0046898,0.0,0.0,0.0
GO:0000224,0.0,0.0003255994025231981,0.00016279970126159904
GO:0016405,0.0,0.0,0.0
GO:0034998,0.0,0.0,0.0
GO:0033727,0.0,0.0,0.0
GO:1990526,0.0,0.0,0.0
GO:0051085,0.0,0.0,0.0
GO:1903692,0.0,0.0,0.0
GO:0050849,0.0,0.0,0.0
GO:0019856,0.004906386611263696,0.0,0.002453193305631848
GO:0120095,0.0,0.0,0.0
GO:0009454,0.0,0.0,0.0
GO:1903033,0.0,0.0,0.0
GO:0043609,0.0,0.0,0.0
GO:0004412,0.0,0.0,0.0
GO:0016722,0.0,0.0,0.0
GO:0031333,0.0,0.0,0.0
GO:0044025,0.0,0.0,0.0
GO:0003877,0.0,0.0,0.0
GO:0033732,0.0,0.0,0.0
GO:0007535,0.0,0.0,0.0
GO:0048038,0.0,0.0016173103864162081,0.0008086551932081041
GO:0050427,0.0,0.0,0.0
GO:0003997,0.0,0.0,0.0
GO:0007129,0.0,0.0,0.0
GO:0047725,0.0,0.0,0.0
GO:0005621,0.0,0.0,0.0
